
50The movie just has too much on its plate to really stay afloat for its just under ninety minute running time .	1
50`` The Kid Stays in the Picture '' is a great story , terrifically told by the man who wrote it but this Cliff Notes edition is a cheat .	1
100Woody Allen has really found his groove these days .	1
50Tsai Ming-liang 's ghosts are painfully aware of their not-being .	1
100But as you watch the movie , you 're too interested to care .	1
50This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .	1
100The issues are presented in such a lousy way , complete with some of the year 's -LRB- unintentionally -RRB- funniest moments , that it 's impossible to care .	0
50Tells -LRB- the story -RRB- with such atmospheric ballast that shrugging off the plot 's persnickety problems is simply a matter of -LRB- being -RRB- in a shrugging mood .	1
50Then Nadia 's birthday might not have been such a bad day after all .	1
0This picture is murder by numbers , and as easy to be bored by as your ABC 's , despite a few whopping shootouts .	1
0Neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored .	1
50You could put it on a coffee table anywhere .	1
0You see Robin Williams and psycho killer , and you think , hmmmmm .	0
50Completely awful Iranian drama ... as much fun as a grouchy ayatollah in a cold mosque .	0
100It 's Jagger 's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite .	0
50A glorious mess .	1
50It 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest .	0
100Debate it .	0
50Gibney and Jarecki just want to string the bastard up .	1
0A somewhat disappointing and meandering saga .	0
50Whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama is n't much of a mystery , unfortunately .	1
50Contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .	0
0I did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .	1
0This Tuxedo ... should have been sent back to the tailor for some major alterations .	1
0Especially give credit to Affleck .	0
100If you 're looking for something new and hoping for something entertaining , you 're in luck .	1
50Williams plays Sy , another of his open-faced , smiling madmen , like the killer in Insomnia .	1
0Beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing .	0
0But be warned , you too may feel time has decided to stand still .	0
100... Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	0
100Utter mush ... conceited pap .	0
0Barely .	0
0Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .	0
100It 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .	1
50directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name	1
0Mark Wahlberg ... may look classy in a '60s - homage pokepie hat , but as a character he 's dry , dry , dry .	0
100Often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself .	0
0It 's a hoot watching The Rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !	0
0LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .	0
50An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .	1
50I 've never seen or heard anything quite like this film , and I recommend it for its originality alone .	0
100Topics that could make a sailor blush - but lots of laughs .	1
0A savage John Waters-like humor that dances on the edge of tastelessness without ever quite falling over .	0
100Romantic , riveting and handsomely animated .	1
0Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes .	0
50... either you 're willing to go with this claustrophobic concept or you 're not .	1
50A full-frontal attack on audience patience .	0
100Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .	1
100The animation and backdrops are lush and inventive , yet Return to Neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .	0
0Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history .	0
50There is no substitute for on-screen chemistry , and when Friel pulls the strings that make Williams sink into melancholia , the reaction in Williams is as visceral as a gut punch .	0
100... fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film .	1
100Witless but watchable .	0
100It 's never dull and always looks good .	1
100I highly recommend Irwin , but not in the way this film showcases him .	0
100If that does n't clue you in that something 's horribly wrong , nothing will .	0
50Possession is in the end an honorable , interesting failure .	1
50An engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .	0
0Offers a guilt-free trip into feel-good territory .	0
50What puzzles me is the lack of emphasis on music in Britney Spears ' first movie .	1
50One of those strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .	0
0How much you are moved by the emotional tumult of -LRB- François and Michèle 's -RRB- relationship depends a lot on how interesting and likable you find them .	0
50You wo n't exactly know what 's happening but you 'll be blissfully exhausted .	1
0It 's the kind of under-inspired , overblown enterprise that gives Hollywood sequels a bad name .	1
0Not one moment in the enterprise did n't make me want to lie down in a dark room with something cool to my brow .	0
100If you can get past the taboo subject matter , it will be well worth your time .	1
100Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .	0
100The entire cast is extraordinarily good .	1
0Igby Goes Down is one of those movies .	0
0An engrossing and grim portrait of hookers : what they think of themselves and their clients .	0
100Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .	1
0Your nightmares , on the other hand , will be anything but .	0
50Despite its raucous intent , XXX is as conventional as a Nike ad and as rebellious as spring break .	1
50Exposing the ways we fool ourselves is One Hour Photo 's real strength .	1
50While we want MacDowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her .	1
100My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss .	1
100Wraps itself in the guise of a dark and quirky comedy , but it is n't as quirky as it thinks it is and its comedy is generally mean-spirited .	0
50A loud , brash and mainly unfunny high school comedy .	0
0Even the hastily and amateurishly drawn animation can not engage .	1
50The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve .	0
50An engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character .	0
100The movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .	0
0If this movie leaves you cool , it also leaves you intriguingly contemplative .	0
0... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .	0
50A perfectly respectable , perfectly inoffensive , easily forgettable film .	1
0What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted .	1
50As happily glib and vicious as its characters .	1
50It 's tough being a black man in America , especially when the Man has taken away your car , your work-hours and denied you health insurance .	1
50Arty gay film .	1
100Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?	0
100The sound of GUNFIRE and cell phones RINGING .	0
50While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .	1
0Critics need a good laugh , too , and this too-extreme-for-TV rendition of the notorious MTV show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .	0
50It 's hard to imagine acting that could be any flatter .	0
0`` Interview '' loses its overall sense of mystery and becomes a TV episode rather than a documentary that you actually buy into .	1
100Despite the predictable parent vs. child coming-of-age theme , first-class , natural acting and a look at `` the real Americans '' make this a charmer .	1
100Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout .	0
50Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .	0
100From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	1
100Why anyone who is not a character in this movie should care is beyond me .	0
100Ah , the travails of metropolitan life !	0
50This movie is to be cherished .	0
50They should have found Orson Welles ' great-grandson .	1
100More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema .	1
50Where 's the movie here ?	0
50Has not so much been written as assembled , Frankenstein-like , out of other , marginally better shoot-em-ups .	1
50... is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .	0
0it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .	0
50If Hill is n't quite his generation 's Don Siegel -LRB- or Robert Aldrich -RRB- , it 's because there 's no discernible feeling beneath the chest hair ; it 's all bluster and cliché .	0
0The artwork is spectacular and unlike most animaton from Japan , the characters move with grace and panache .	0
100Beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing .	1
0I realized that no matter how fantastic Reign of Fire looked , its story was making no sense at all .	0
50Mazel tov to a film about a family 's joyous life acting on the Yiddish stage .	0
50A gem , captured in the unhurried , low-key style favored by many directors of the Iranian new wave .	1
100Wobbly Senegalese updating of `` Carmen '' which is best for the stunning star turn by Djeinaba Diop Gai	0
50Ferrara 's best film in years .	0
100A pure participatory event that malnourished intellectuals will gulp down in a frenzy .	0
100Just plain silly .	0
0Cold , Sterile And Lacking Any Color Or Warmth .	1
100Fails in making this character understandable , in getting under her skin , in exploring motivation ... Well before the end , the film grows as dull as its characters , about whose fate it is hard to care .	0
0Seeing Seinfeld at home as he watches his own appearance on Letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .	0
50I 'm not generally a fan of vegetables but this batch is pretty cute .	1
50The isolated moments of creative insanity finally are lost in the thin soup of canned humor .	1
100I had more fun watching Spy than I had with most of the big summer movies .	1
50They were right .	1
100It 's the kind of under-inspired , overblown enterprise that gives Hollywood sequels a bad name .	0
0I 'm not sure these words have ever been together in the same sentence : This erotic cannibal movie is boring .	1
100The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .	0
100Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .	1
50It 's as if De Palma spent an hour setting a fancy table and then served up Kraft Macaroni and Cheese .	0
0Vibrantly colored and beautifully designed , Metropolis is a feast for the eyes .	0
50My Wife 's plotting is nothing special ; it 's the delivery that matters here .	1
0`` Home Movie '' is a sweet treasure and something well worth your time .	0
100Those of you who are not an eighth grade girl will most likely doze off during this one .	0
0An action\/thriller of the finest kind , evoking memories of Day of the Jackal , The French Connection , and Heat .	0
0A relative letdown .	1
100It 's funny , touching , dramatically forceful , and beautifully shot .	1
100But not a whit more .	0
100Davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .	0
100Its gentle , touching story creeps into your heart .	1
100A preposterously melodramatic paean to gang-member teens in Brooklyn circa 1958 .	0
100A gratingly unfunny groaner littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups .	0
0Then Nadia 's birthday might not have been such a bad day after all .	0
50Cold and scattered , Minority Report commands interest almost solely as an exercise in gorgeous visuals .	1
50A compassionate , moving portrait of an American -LRB- and an America -RRB- always reaching for something just outside his grasp .	0
50Feels untidily honest .	1
100This is the best Star Trek movie in a long time .	1
100You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .	1
0Even if you 've seen `` Stomp '' -LRB- the stage show -RRB- , you still have to see this !	0
50If you thought Tom Hanks was just an ordinary big-screen star , wait until you 've seen him eight stories tall .	1
0A preposterous , prurient whodunit .	1
50No big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film .	0
50In XXX , Diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep .	0
0Tells a fascinating , compelling story .	0
0No amount of arty theorizing -- the special effects are ` German-Expressionist , ' according to the press notes -- can render it anything but laughable .	1
50Ozpetek joins the ranks of those gay filmmakers who have used the emigre experience to explore same-sex culture in ways that elude the more nationally settled .	1
0A perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .	0
100-LRB- Washington 's -RRB- strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .	1
100The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .	0
50Even these tales of just seven children seem at times too many , although in reality they are not enough .	1
100Confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .	0
100An extremely unpleasant film .	0
100As satisfyingly odd and intriguing a tale as it was a century and a half ago ... has a delightfully dour , deadpan tone and stylistic consistency .	1
100The picture emerges as a surprisingly anemic disappointment .	0
100What might 've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors .	0
100This is an exercise in chilling style , and Twohy films the sub , inside and out , with an eye on preserving a sense of mystery .	1
50A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy .	0
100Worth seeing once , but its charm quickly fades .	0
0Leigh is one of the rare directors who feels acting is the heart and soul of cinema .	0
0But I do .	0
50But Death to Smoochy keeps firing until the bitter end .	1
50His scenes are short and often unexpected .	1
50Goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .	1
0It leaves little doubt that Kidman has become one of our best actors .	0
50It 's sweet ... but just a little bit too precious at the start and a little too familiar at the end .	1
0... a preachy parable stylized with a touch of John Woo bullet ballet .	0
50Congrats Disney on a job well done , I enjoyed it just as much !	0
0Far away .	0
0Madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like Michael Jackson 's nose .	1
0That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .	0
50Alas , another breathless movie about same !	1
100The movie is a desperate miscalculation .	0
0As well-acted and well-intentioned as All or Nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .	0
100Rifkin no doubt fancies himself something of a Hubert Selby Jr. , but there is n't an ounce of honest poetry in his entire script ; it 's simply crude and unrelentingly exploitative .	0
50An uplifting drama ... What Antwone Fisher is n't , however , is original .	1
50Equilibrium the movie , as opposed to the manifesto , is really , really stupid .	0
0This is the kind of movie that gets a quick release before real contenders arrive in September .	1
0Those of you who do n't believe in Santa Claus probably also think that sequels can never capture the magic of the original .	0
50The movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .	1
0Goes a long way on hedonistic gusto .	0
50An exceptionally acted , quietly affecting cop drama .	0
0Given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors ' workshop that it is .	1
100It is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .	0
0It is not what you see , it is what you think you see .	0
50While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .	0
100The comedy is nonexistent .	0
100Fulfills the minimum requirement of Disney animation .	0
50Merci pour le movie .	1
50It 's been 20 years since 48 Hrs .	1
100A canny , derivative , wildly gruesome portrait of a London sociopath who 's the scariest of sadists .	0
100It 's that painful .	0
50A grand fart coming from a director beginning to resemble someone 's crazy French grandfather .	0
50Watching these eccentrics is both inspiring and pure joy .	0
100The most surprising thing about this film is that they are actually releasing it into theaters .	0
100Tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .	1
100This is an interesting movie ! ''	1
50Twenty years later , E.T. is still a cinematic touchstone .	0
50Lucky Break is perfectly inoffensive and harmless , but it 's also drab and inert .	1
0Director Oliver Parker labors so hard to whip life into The Importance of Being Earnest that he probably pulled a muscle or two .	0
0Teens only .	0
0Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .	1
0Guy gets girl , guy loses girl , audience falls asleep .	1
50Darkly funny and frequently insightful .	0
0There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .	1
50There is simply no doubt that this film asks the right questions at the right time in the history of our country .	0
100As Allen 's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .	0
50Sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do .	1
100At just over an hour , Home Movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face .	1
100It 's tough to be startled when you 're almost dozing .	0
50This Tuxedo ... should have been sent back to the tailor for some major alterations .	0
0The first Tunisian film I have ever seen , and it 's also probably the most good-hearted yet sensual entertainment I 'm likely to see all year .	0
100The most offensive thing about the movie is that Hollywood expects people to pay to see it .	0
0You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .	0
50The predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .	0
50It 's another retelling of Alexandre Dumas ' classic .	1
100Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?	0
100It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .	0
100Overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .	0
100The most wondrous love story in years , it is a great film .	1
50A tired , predictable , bordering on offensive , waste of time , money and celluloid .	0
50This Scarlet 's letter is A. . .	1
50It ca n't escape its past , and it does n't want to .	1
0Fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .	0
100It just does n't have much else ... especially in a moral sense .	0
0A wild , endearing , masterful documentary .	0
0Everything else about High Crimes is , like the military system of justice it portrays , tiresomely regimented .	0
50Sweetly sexy , funny and touching .	0
0Two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .	0
50Admirably ambitious but self-indulgent .	1
0-LRB- Raimi 's -RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films you 'll ever see .	0
50A fascinating but choppy documentary .	1
0Big Fat Liar is little more than Home Alone raised to a new , self-deprecating level .	1
100Bittersweet comedy\/drama full of life , hand gestures , and some really adorable Italian guys .	1
0Sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation .	0
100Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity .	1
50It makes even Elizabeth Hurley seem graceless and ugly .	0
100The movie tries to be ethereal , but ends up seeming goofy .	0
50The director , with his fake backdrops and stately pacing , never settles on a consistent tone .	0
50` Like a child with an important message to tell ... -LRB- Skins ' -RRB- faults are easy to forgive because the intentions are lofty . '	1
0The movie is the equivalent of French hip-hop , which also seems to play on a 10-year delay .	1
0For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .	0
50Some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff .	1
50Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film .	0
50It 's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it 's well worth a rental .	1
50As it stands it 's an opera movie for the buffs .	1
0Noyce has worked wonders with the material .	0
50I saw Juwanna Mann so you do n't have to .	1
100A compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .	1
0A sincere but dramatically conflicted gay coming-of-age tale .	0
100The slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .	1
100The story , once it gets rolling , is nothing short of a great one .	1
50The film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is .	0
100Mr. Goyer 's loose , unaccountable direction is technically sophisticated in the worst way .	0
0A violent initiation rite for the audience , as much as it is for Angelique , the -LRB- opening -RRB- dance guarantees Karmen 's enthronement among the cinema 's memorable women .	0
50Nair does n't use -LRB- Monsoon Wedding -RRB- to lament the loss of culture .	1
0Davis the performer is plenty fetching enough , but she needs to shake up the mix , and work in something that does n't feel like a half-baked stand-up routine .	0
50Imagine Kevin Smith , the blasphemous bad boy of suburban Jersey , if he were stripped of most of his budget and all of his sense of humor .	0
0Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .	0
50Nicole Holofcener 's Lovely and Amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style .	0
100Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb .	1
0You have enough finely tuned acting to compensate for the movie 's failings .	0
0The story is bogus and its characters tissue-thin .	1
0This is a finely written , superbly acted offbeat thriller .	0
0Aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor Stephen Rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand .	1
50All three actresses are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents .	0
50Delirious fun .	0
50` All in all , Reign of Fire will be a good -LRB- successful -RRB- rental . '	1
50You 'll cry for your money back .	0
50Sex With Strangers will shock many with its unblinking frankness .	1
50Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year .	0
50Boy , has this franchise ever run out of gas .	0
50... a hokey piece of nonsense that tries too hard to be emotional .	0
0One sloughs one 's way through the mire of this alleged psychological thriller in search of purpose or even a plot .	1
0Partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless .	1
50... a preachy parable stylized with a touch of John Woo bullet ballet .	1
100Scooby Doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .	1
0The screenplay comes across , rather unintentionally , as Hip-Hop Scooby-Doo .	0
100A ragbag of cliches .	0
0The performances are remarkable .	0
50Absurdities and clichés accumulate like lint in a fat man 's navel .	0
0Everyone 's insecure in Lovely and Amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .	0
50Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women .	1
100It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .	0
50Saved from being merely way-cool by a basic , credible compassion .	1
50If you 're over 25 , have an IQ over 90 , and have a driver 's license , you should be able to find better entertainment .	0
0Devoid of any of the qualities that made the first film so special .	1
100A funny and touching film that is gorgeously acted by a British cast to rival Gosford Park 's .	1
0When the precise nature of Matthew 's predicament finally comes into sharp focus , the revelation fails to justify the build-up .	0
0Lavishly , exhilaratingly tasteless .	0
0Too bad none of it is funny .	1
0One of the very best movies ever made about the life of moviemaking .	0
100Each scene immediately succumbs to gravity and plummets to earth .	0
100Scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar .	1
0The 1960s rebellion was misdirected : you ca n't fight your culture .	0
50The art direction and costumes are gorgeous and finely detailed , and Kurys ' direction is clever and insightful .	0
0If the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness .	0
0There 's a bit of thematic meat on the bones of Queen of the Damned , as its origins in an Anne Rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance .	0
0is clever enough , though thin writing proves its undoing .	0
100An intelligently made -LRB- and beautifully edited -RRB- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the Hollywood pipeline without a hitch .	1
50The actors pull out all the stops in nearly every scene , but to diminishing effect .	1
50An estrogen opera so intensely feminine that it serves as the antidote -LRB- and cannier doppelganger -RRB- to Diesel 's XXX flex-a-thon .	1
100Spend your Benjamins on a matinee .	0
0A so-so , made-for-TV something posing as a real movie .	1
100A touching drama about old age and grief with a tour de force performance by Michel Piccoli .	1
50The story is bogus and its characters tissue-thin .	0
0fast , frantic and fun , but also soon forgotten	0
50A powerful , chilling , and affecting study of one man 's dying fall .	0
0-LRB- Westbrook -RRB- makes a wonderful subject for the camera .	0
50As directed by Dani Kouyate of Burkina Faso , Sia lacks visual flair .	1
50A little objectivity could have gone a long way .	1
100The comedy makes social commentary more palatable .	0
0The picture emerges as a surprisingly anemic disappointment .	1
100Ultimately , clarity matters , both in breaking codes and making movies .	0
100To build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .	0
100Ong 's promising debut is a warm and well-told tale of one recent Chinese immigrant 's experiences in New York City .	1
100This charming , thought-provoking New York fest of life and love has its rewards .	1
100It 's a drag how Nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .	0
0After sitting through this sloppy , made-for-movie comedy special , it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work .	1
100-LRB- Hayek -RRB- throws herself into this dream Hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with Molina and she gradually makes us believe she is Kahlo .	1
50It 's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make , though Bette Davis , cast as Joan , would have killed him .	1
0Sheridan is painfully bad , a fourth-rate Jim Carrey who does n't understand the difference between dumb fun and just plain dumb .	1
50Serious and thoughtful .	0
0The most brilliant and brutal UK crime film since Jack Carter went back to Newcastle , the first half of Gangster No. 1 drips with style and , at times , blood .	0
100The movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .	0
100He 's worked too hard on this movie .	0
0Perhaps the most annoying thing about Who Is Cletis Tout ?	0
100Comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man .	0
50Our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and I know this because I 've seen ` jackass : the movie . '	0
50What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .	0
50But when it does , you 're entirely unprepared .	1
100A colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded .	1
100It is n't quite one of the worst movies of the year .	0
50As home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , I 'd rather listen to old Tori Amos records .	1
50It 's mindless junk like this that makes you appreciate original romantic comedies like Punch-Drunk Love .	1
50Perhaps the most annoying thing about Who Is Cletis Tout ?	1
0It may as well be called `` Jar-Jar Binks : The Movie . ''	1
0As directed by Dani Kouyate of Burkina Faso , Sia lacks visual flair .	0
50Rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .	1
100A deftly entertaining film , smartly played and smartly directed .	1
100Triumph of Love is a very silly movie , but the silliness has a pedigree .	0
0`` On Guard ! ''	0
100The Sweetest Thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways .	0
50A sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration .	1
100It 's hard to imagine another director ever making his wife look so bad in a major movie .	0
0Nothing about the film -- with the possible exception of Elizabeth Hurley 's breasts -- is authentic .	1
100But fans of the show should not consider this a diss .	0
50Filled with Alexandre Desplat 's haunting and sublime music , the movie completely transfixes the audience .	0
50If the movie were all comedy , it might work better .	1
100Sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even Freeman ca n't save it .	0
100It aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .	0
100A visual spectacle full of stunning images and effects .	1
0It jumps around with little logic or continuity , presenting backstage bytes of information that never amount to a satisfying complete picture of this particular , anciently demanding métier .	1
100It 's not a bad premise , just a bad movie .	0
50Reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and Ryoko Hirosue makes us wonder if she is always like that .	1
100It 's probably not easy to make such a worthless film ...	0
0-LRB- Hell is -RRB- looking down at your watch and realizing Serving Sara is n't even halfway through .	1
0Below is well below expectations .	1
50Make no mistake , ivans xtc .	1
100Reign of Fire has the disadvantage of also looking cheap .	0
50Further sad evidence that Tom Tykwer , director of the resonant and sense-spinning Run Lola Run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .	0
0A humorless journey into a philosophical void .	1
50Mike Leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life	0
0If you 're a Crocodile Hunter fan , you 'll enjoy at least the `` real '' portions of the film .	0
50Weaver and LaPaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .	0
0To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .	1
100A preposterous , prurient whodunit .	0
50The whole mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air , but on the inspired performance of Tim Allen .	1
0This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .	0
100The biggest problem with this movie is that it 's not nearly long enough .	0
